Country.Name,Country.Code,Year,GNI.caput
Japan,JPN,2007,37590
"Korea, Rep.",KOR,2007,22460
Mexico,MEX,2007,8820
Netherlands,NLD,2007,48730
Russian Federation,RUS,2007,7560
Saudi Arabia,SAU,2007,15930
Spain,ESP,2007,29920
Switzerland,CHE,2007,62680
Turkey,TUR,2007,8500
United Kingdom,GBR,2007,46110
United States,USA,2007,48640
Afghanistan,AFG,2007,330
Algeria,DZA,2007,3510
Albania,ALB,2007,3530
Angola,AGO,2007,2550
Armenia,ARM,2007,2710
Austria,AUT,2007,44200
Azerbaijan,AZE,2007,2710
Bangladesh,BGD,2007,590
Belarus,BLR,2007,4310
Belgium,BEL,2007,42640
Belize,BLZ,2007,3900
Benin,BEN,2007,600
Bolivia,BOL,2007,1210
Bosnia and Herzegovina,BIH,2007,3750
Botswana,BWA,2007,5610
Bulgaria,BGR,2007,4720
Burkina Faso,BFA,2007,460
Cambodia,KHM,2007,580
Cameroon,CMR,2007,990
Canada,CAN,2007,41230
Central African Republic,CAF,2007,390
Chad,TCD,2007,640
Chile,CHL,2007,8630
Colombia,COL,2007,4060
"Congo, Rep.",COG,2007,1390
Costa Rica,CRI,2007,5520
Cote d'Ivoire,CIV,2007,1030
Croatia,HRV,2007,12350
Cuba,CUB,2007,4980
Cyprus,CYP,2007,27000
Czech Republic,CZE,2007,15740
Denmark,DNK,2007,55700
Dominican Republic,DOM,2007,4160
Ecuador,ECU,2007,3310
"Egypt, Arab Rep.",EGY,2007,1620
El Salvador,SLV,2007,3170
Estonia,EST,2007,13520
Ethiopia,ETH,2007,220
Finland,FIN,2007,46040
"Gambia, The",GMB,2007,460
Gabon,GAB,2007,6730
Georgia,GEO,2007,2090
Ghana,GHA,2007,820
Greece,GRC,2007,26110
Guatemala,GTM,2007,2440
Guinea,GIN,2007,310
Guinea-Bissau,GNB,2007,440
Guyana,GUY,2007,1650
Haiti,HTI,2007,550
Honduras,HND,2007,1610
Hungary,HUN,2007,11780
Iceland,ISL,2007,62220
Jamaica,JAM,2007,NA
Jordan,JOR,2007,3030
Kazakhstan,KAZ,2007,4980
Kenya,KEN,2007,720
Kyrgyz Republic,KGZ,2007,610
Lao PDR,LAO,2007,610
Latvia,LVA,2007,11120
Lebanon,LBN,2007,6170
Lesotho,LSO,2007,1020
Liberia,LBR,2007,160
Libya,LBY,2007,10750
Lithuania,LTU,2007,10470
Luxembourg,LUX,2007,78300
"Macedonia, FYR",MKD,2007,3530
Malawi,MWI,2007,250
Malaysia,MYS,2007,6600
Mali,MLI,2007,500
Malta,MLT,2007,16590
Mauritania,MRT,2007,950
Moldova,MDA,2007,1160
Mongolia,MNG,2007,1410
Montenegro,MNE,2007,5230
Morocco,MAR,2007,2270
Mozambique,MOZ,2007,350
Myanmar,MMR,2007,NA
Namibia,NAM,2007,4140
Nepal,NPL,2007,380
New Zealand,NZL,2007,28110
Nicaragua,NIC,2007,1280
Niger,NER,2007,280
Nigeria,NGA,2007,970
Norway,NOR,2007,78400
Pakistan,PAK,2007,890
Panama,PAN,2007,6210
Paraguay,PRY,2007,1780
Peru,PER,2007,3170
Philippines,PHL,2007,1900
Poland,POL,2007,9970
Portugal,PRT,2007,20770
Romania,ROM,2007,6470
Rwanda,RWA,2007,350
Senegal,SEN,2007,870
Serbia,SRB,2007,4580
Sierra Leone,SLE,2007,400
Slovak Republic,SVK,2007,14840
Slovenia,SVN,2007,21950
Sri Lanka,LKA,2007,1540
South Africa,ZAF,2007,5970
Sudan,SDN,2007,890
Suriname,SUR,2007,5020
Swaziland,SWZ,2007,2720
Sweden,SWE,2007,52190
Tajikistan,TJK,2007,440
Tanzania,TZA,2007,510
Thailand,THA,2007,3280
Togo,TGO,2007,410
Tunisia,TUN,2007,3550
Turkmenistan,TKM,2007,2330
Uganda,UGA,2007,370
Ukraine,UKR,2007,2570
United Arab Emirates,ARE,2007,42160
Uruguay,URY,2007,6380
Uzbekistan,UZB,2007,760
"Venezuela, RB",VEN,2007,7520
Vietnam,VNM,2007,850
"Yemen, Rep.",YEM,2007,960
Zambia,ZMB,2007,930
Zimbabwe,ZWE,2007,400
Argentina,ARG,2008,8790
Australia,AUS,2008,42380
Brazil,BRA,2008,7440
China,CHN,2008,3070
France,FRA,2008,43510
Germany,DEU,2008,43910
India,IND,2008,1050
Indonesia,IDN,2008,1950
Italy,ITA,2008,37770
Japan,JPN,2008,37760
"Korea, Rep.",KOR,2008,22850
Mexico,MEX,2008,9350
Netherlands,NLD,2008,52110
Russian Federation,RUS,2008,9590
Saudi Arabia,SAU,2008,18640
Spain,ESP,2008,32440
Switzerland,CHE,2008,63020
Turkey,TUR,2008,9340
United Kingdom,GBR,2008,46860
United States,USA,2008,49330
Afghanistan,AFG,2008,370
Algeria,DZA,2008,4090
Albania,ALB,2008,4080
Angola,AGO,2008,3270
Armenia,ARM,2008,3510
Austria,AUT,2008,48790
Azerbaijan,AZE,2008,3870
Bangladesh,BGD,2008,650
Belarus,BLR,2008,5470
Belgium,BEL,2008,46530
Belize,BLZ,2008,4110
Benin,BEN,2008,670
Bolivia,BOL,2008,1460
Bosnia and Herzegovina,BIH,2008,4520
Botswana,BWA,2008,5750
Bulgaria,BGR,2008,5940
Burkina Faso,BFA,2008,520
Cambodia,KHM,2008,660
Cameroon,CMR,2008,1090
Canada,CAN,2008,44650
Central African Republic,CAF,2008,430
Chad,TCD,2008,710
Chile,CHL,2008,10020
Colombia,COL,2008,4640
"Congo, Rep.",COG,2008,1850
Costa Rica,CRI,2008,6130
Cote d'Ivoire,CIV,2008,1150
Croatia,HRV,2008,13960
Cuba,CUB,2008,5430
Cyprus,CYP,2008,31450
Czech Republic,CZE,2008,18300
Denmark,DNK,2008,60260
Dominican Republic,DOM,2008,4510
Ecuador,ECU,2008,3860
"Egypt, Arab Rep.",EGY,2008,1950
El Salvador,SLV,2008,3380
Estonia,EST,2008,15060
Ethiopia,ETH,2008,280
Finland,FIN,2008,49920
"Gambia, The",GMB,2008,530
Gabon,GAB,2008,7640
Georgia,GEO,2008,2460
Ghana,GHA,2008,1170
Greece,GRC,2008,28330
Guatemala,GTM,2008,2650
Guinea,GIN,2008,350
Guinea-Bissau,GNB,2008,490
Guyana,GUY,2008,2330
Haiti,HTI,2008,620
Honduras,HND,2008,1760
Hungary,HUN,2008,13150
Iceland,ISL,2008,50000
Jamaica,JAM,2008,4760
Jordan,JOR,2008,3530
Kazakhstan,KAZ,2008,6150
Kenya,KEN,2008,840
Kyrgyz Republic,KGZ,2008,760
Lao PDR,LAO,2008,740
Latvia,LVA,2008,13360
Lebanon,LBN,2008,6840
Lesotho,LSO,2008,1070
Liberia,LBR,2008,190
Libya,LBY,2008,12580
Lithuania,LTU,2008,12490
Luxembourg,LUX,2008,83240
"Macedonia, FYR",MKD,2008,4260
Malawi,MWI,2008,290
Malaysia,MYS,2008,7500
Mali,MLI,2008,580
Malta,MLT,2008,19230
Mauritania,MRT,2008,1050
Moldova,MDA,2008,1500
Mongolia,MNG,2008,1800
Montenegro,MNE,2008,6500
Morocco,MAR,2008,2570
Mozambique,MOZ,2008,410
Myanmar,MMR,2008,NA
Namibia,NAM,2008,4200
Nepal,NPL,2008,440
New Zealand,NZL,2008,28380
Nicaragua,NIC,2008,1390
Niger,NER,2008,330
Nigeria,NGA,2008,1160
Norway,NOR,2008,87350
Pakistan,PAK,2008,990
Panama,PAN,2008,7060
Paraguay,PRY,2008,2280
Peru,PER,2008,3770
Philippines,PHL,2008,2240
Poland,POL,2008,11920
Portugal,PRT,2008,22440
Romania,ROM,2008,8490
Rwanda,RWA,2008,420
Senegal,SEN,2008,980
Serbia,SRB,2008,5650
Sierra Leone,SLE,2008,470
Slovak Republic,SVK,2008,17110
Slovenia,SVN,2008,24680
Sri Lanka,LKA,2008,1770
South Africa,ZAF,2008,6030
Sudan,SDN,2008,1090
Suriname,SUR,2008,6330
Swaziland,SWZ,2008,2770
Sweden,SWE,2008,55600
Tajikistan,TJK,2008,570
Tanzania,TZA,2008,570
Thailand,THA,2008,3750
Togo,TGO,2008,400
Tunisia,TUN,2008,3890
Turkmenistan,TKM,2008,3050
Uganda,UGA,2008,420
Ukraine,UKR,2008,3220
United Arab Emirates,ARE,2008,41630
Uruguay,URY,2008,7690
Uzbekistan,UZB,2008,960
"Venezuela, RB",VEN,2008,9230
Vietnam,VNM,2008,1000
"Yemen, Rep.",YEM,2008,1140
Zambia,ZMB,2008,1220
Zimbabwe,ZWE,2008,320
Argentina,ARG,2009,9440
Australia,AUS,2009,44000
Brazil,BRA,2009,8120
China,CHN,2009,3650
France,FRA,2009,43760
Germany,DEU,2009,43810
India,IND,2009,1170
Indonesia,IDN,2009,2160
Italy,ITA,2009,37690
Japan,JPN,2009,37470
"Korea, Rep.",KOR,2009,21090
Mexico,MEX,2009,8500
Netherlands,NLD,2009,53140
Russian Federation,RUS,2009,9230
Saudi Arabia,SAU,2009,18350
Spain,ESP,2009,32770
Switzerland,CHE,2009,70230
Turkey,TUR,2009,9130
United Kingdom,GBR,2009,42650
United States,USA,2009,48050
Afghanistan,AFG,2009,460
Algeria,DZA,2009,4160
Albania,ALB,2009,4280
Angola,AGO,2009,3780
Armenia,ARM,2009,3240
Austria,AUT,2009,48710
Azerbaijan,AZE,2009,4800
Bangladesh,BGD,2009,710
Belarus,BLR,2009,5590
Belgium,BEL,2009,45980
Belize,BLZ,2009,4310
Benin,BEN,2009,710
Bolivia,BOL,2009,1610
Bosnia and Herzegovina,BIH,2009,4730
Botswana,BWA,2009,5330
Bulgaria,BGR,2009,6420
Burkina Faso,BFA,2009,550
Cambodia,KHM,2009,690
Cameroon,CMR,2009,1160
Canada,CAN,2009,43060
Central African Republic,CAF,2009,460
Chad,TCD,2009,840
Chile,CHL,2009,9930
Colombia,COL,2009,5040
"Congo, Rep.",COG,2009,1950
Costa Rica,CRI,2009,6140
Cote d'Ivoire,CIV,2009,1250
Croatia,HRV,2009,13810
Cuba,CUB,2009,5490
Cyprus,CYP,2009,30850
Czech Republic,CZE,2009,18650
Denmark,DNK,2009,59840
Dominican Republic,DOM,2009,4730
Ecuador,ECU,2009,4070
"Egypt, Arab Rep.",EGY,2009,2240
El Salvador,SLV,2009,3300
Estonia,EST,2009,14470
Ethiopia,ETH,2009,340
Finland,FIN,2009,48590
"Gambia, The",GMB,2009,570
Gabon,GAB,2009,8050
Georgia,GEO,2009,2550
Ghana,GHA,2009,1200
Greece,GRC,2009,29060
Guatemala,GTM,2009,2670
Guinea,GIN,2009,390
Guinea-Bissau,GNB,2009,530
Guyana,GUY,2009,2540
Haiti,HTI,2009,680
Honduras,HND,2009,1820
Hungary,HUN,2009,13220
Iceland,ISL,2009,42250
Jamaica,JAM,2009,4510
Jordan,JOR,2009,3900
Kazakhstan,KAZ,2009,6780
Kenya,KEN,2009,920
Kyrgyz Republic,KGZ,2009,860
Lao PDR,LAO,2009,880
Latvia,LVA,2009,13930
Lebanon,LBN,2009,7720
Lesotho,LSO,2009,1090
Liberia,LBR,2009,240
Libya,LBY,2009,12430
Lithuania,LTU,2009,12520
Luxembourg,LUX,2009,67320
"Macedonia, FYR",MKD,2009,4540
Malawi,MWI,2009,320
Malaysia,MYS,2009,7590
Mali,MLI,2009,620
Malta,MLT,2009,18810
Mauritania,MRT,2009,1050
Moldova,MDA,2009,1570
Mongolia,MNG,2009,1790
Montenegro,MNE,2009,6710
Morocco,MAR,2009,2800
Mozambique,MOZ,2009,470
Myanmar,MMR,2009,NA
Namibia,NAM,2009,4140
Nepal,NPL,2009,490
New Zealand,NZL,2009,29410
Nicaragua,NIC,2009,1390
Niger,NER,2009,340
Nigeria,NGA,2009,1160
Norway,NOR,2009,87840
Pakistan,PAK,2009,1040
Panama,PAN,2009,7570
Paraguay,PRY,2009,2370
Peru,PER,2009,3930
Philippines,PHL,2009,2480
Poland,POL,2009,12400
Portugal,PRT,2009,22840
Romania,ROM,2009,8680
Rwanda,RWA,2009,480
Senegal,SEN,2009,1030
Serbia,SRB,2009,6040
Sierra Leone,SLE,2009,490
Slovak Republic,SVK,2009,17010
Slovenia,SVN,2009,24390
Sri Lanka,LKA,2009,1970
South Africa,ZAF,2009,5900
Sudan,SDN,2009,1150
Suriname,SUR,2009,7000
Swaziland,SWZ,2009,2670
Sweden,SWE,2009,51900
Tajikistan,TJK,2009,650
Tanzania,TZA,2009,630
Thailand,THA,2009,3860
Togo,TGO,2009,450
Tunisia,TUN,2009,4130
Turkmenistan,TKM,2009,3570
Uganda,UGA,2009,480
Ukraine,UKR,2009,2840
United Arab Emirates,ARE,2009,36000
Uruguay,URY,2009,8780
Uzbekistan,UZB,2009,1130
"Venezuela, RB",VEN,2009,10140
Vietnam,VNM,2009,1120
"Yemen, Rep.",YEM,2009,1300
Zambia,ZMB,2009,1320
Zimbabwe,ZWE,2009,460
Argentina,ARG,2010,10820
Australia,AUS,2010,46490
Brazil,BRA,2010,9810
China,CHN,2010,4300
France,FRA,2010,43800
Germany,DEU,2010,44780
India,IND,2010,1290
Indonesia,IDN,2010,2540
Italy,ITA,2010,37700
Japan,JPN,2010,41980
"Korea, Rep.",KOR,2010,21320
Mexico,MEX,2010,8780
Netherlands,NLD,2010,53320
Russian Federation,RUS,2010,9980
Saudi Arabia,SAU,2010,19040
Spain,ESP,2010,32130
Switzerland,CHE,2010,77360
Turkey,TUR,2010,9980
United Kingdom,GBR,2010,40470
United States,USA,2010,48950
Afghanistan,AFG,2010,510
Algeria,DZA,2010,4350
Albania,ALB,2010,4360
Angola,AGO,2010,3850
Armenia,ARM,2010,3370
Austria,AUT,2010,49340
Azerbaijan,AZE,2010,5370
Bangladesh,BGD,2010,780
Belarus,BLR,2010,5990
Belgium,BEL,2010,47200
Belize,BLZ,2010,4140
Benin,BEN,2010,710
Bolivia,BOL,2010,1760
Bosnia and Herzegovina,BIH,2010,4680
Botswana,BWA,2010,5700
Bulgaria,BGR,2010,6630
Burkina Faso,BFA,2010,610
Cambodia,KHM,2010,740
Cameroon,CMR,2010,1170
Canada,CAN,2010,44450
Central African Republic,CAF,2010,480
Chad,TCD,2010,920
Chile,CHL,2010,10720
Colombia,COL,2010,5480
"Congo, Rep.",COG,2010,2210
Costa Rica,CRI,2010,6910
Cote d'Ivoire,CIV,2010,1290
Croatia,HRV,2010,13740
Cuba,CUB,2010,5590
Cyprus,CYP,2010,30690
Czech Republic,CZE,2010,19210
Denmark,DNK,2010,60820
Dominican Republic,DOM,2010,5110
Ecuador,ECU,2010,4390
"Egypt, Arab Rep.",EGY,2010,2510
El Salvador,SLV,2010,3350
Estonia,EST,2010,14570
Ethiopia,ETH,2010,380
Finland,FIN,2010,49330
"Gambia, The",GMB,2010,580
Gabon,GAB,2010,8330
Georgia,GEO,2010,2680
Ghana,GHA,2010,1250
Greece,GRC,2010,27580
Guatemala,GTM,2010,2750
Guinea,GIN,2010,400
Guinea-Bissau,GNB,2010,560
Guyana,GUY,2010,2780
Haiti,HTI,2010,660
Honduras,HND,2010,1890
Hungary,HUN,2010,13050
Iceland,ISL,2010,36710
Jamaica,JAM,2010,4590
Jordan,JOR,2010,4120
Kazakhstan,KAZ,2010,7440
Kenya,KEN,2010,990
Kyrgyz Republic,KGZ,2010,850
Lao PDR,LAO,2010,980
Latvia,LVA,2010,12720
Lebanon,LBN,2010,8440
Lesotho,LSO,2010,1160
Liberia,LBR,2010,270
Libya,LBY,2010,12710
Lithuania,LTU,2010,12350
Luxembourg,LUX,2010,69350
"Macedonia, FYR",MKD,2010,4630
Malawi,MWI,2010,350
Malaysia,MYS,2010,8150
Mali,MLI,2010,660
Malta,MLT,2010,20090
Mauritania,MRT,2010,1130
Moldova,MDA,2010,1820
Mongolia,MNG,2010,2000
Montenegro,MNE,2010,6870
Morocco,MAR,2010,2870
Mozambique,MOZ,2010,460
Myanmar,MMR,2010,NA
Namibia,NAM,2010,4380
Nepal,NPL,2010,540
New Zealand,NZL,2010,29390
Nicaragua,NIC,2010,1460
Niger,NER,2010,370
Nigeria,NGA,2010,1460
Norway,NOR,2010,88430
Pakistan,PAK,2010,1060
Panama,PAN,2010,8050
Paraguay,PRY,2010,2820
Peru,PER,2010,4390
Philippines,PHL,2010,2740
Poland,POL,2010,12630
Portugal,PRT,2010,22930
Romania,ROM,2010,8430
Rwanda,RWA,2010,520
Senegal,SEN,2010,1040
Serbia,SRB,2010,5850
Sierra Leone,SLE,2010,470
Slovak Republic,SVK,2010,17130
Slovenia,SVN,2010,24540
Sri Lanka,LKA,2010,2260
South Africa,ZAF,2010,6240
Sudan,SDN,2010,1210
Suriname,SUR,2010,7800
Swaziland,SWZ,2010,2600
Sweden,SWE,2010,53810
Tajikistan,TJK,2010,730
Tanzania,TZA,2010,690
Thailand,THA,2010,4320
Togo,TGO,2010,460
Tunisia,TUN,2010,4160
Turkmenistan,TKM,2010,4070
Uganda,UGA,2010,510
Ukraine,UKR,2010,2990
United Arab Emirates,ARE,2010,33690
Uruguay,URY,2010,10400
Uzbekistan,UZB,2010,1300
"Venezuela, RB",VEN,2010,11520
Vietnam,VNM,2010,1270
"Yemen, Rep.",YEM,2010,1300
Zambia,ZMB,2010,1380
Zimbabwe,ZWE,2010,560
Argentina,ARG,2011,12190
Australia,AUS,2011,50060
Brazil,BRA,2011,11210
China,CHN,2011,5000
France,FRA,2011,44220
Germany,DEU,2011,46410
India,IND,2011,1440
Indonesia,IDN,2011,3020
Italy,ITA,2011,37690
Japan,JPN,2011,45190
"Korea, Rep.",KOR,2011,22620
Mexico,MEX,2011,8970
Netherlands,NLD,2011,53130
Russian Federation,RUS,2011,10820
Saudi Arabia,SAU,2011,21200
Spain,ESP,2011,31280
Switzerland,CHE,2011,79320
Turkey,TUR,2011,10510
United Kingdom,GBR,2011,40090
United States,USA,2011,50450
Afghanistan,AFG,2011,570
Algeria,DZA,2011,4460
Albania,ALB,2011,4390
Angola,AGO,2011,4010
Armenia,ARM,2011,3430
Austria,AUT,2011,50420
Azerbaijan,AZE,2011,5530
Bangladesh,BGD,2011,870
Belarus,BLR,2011,6130
Belgium,BEL,2011,47130
Belize,BLZ,2011,4310
Benin,BEN,2011,720
Bolivia,BOL,2011,1960
Bosnia and Herzegovina,BIH,2011,4680
Botswana,BWA,2011,6840
Bulgaria,BGR,2011,6870
Burkina Faso,BFA,2011,610
Cambodia,KHM,2011,810
Cameroon,CMR,2011,1200
Canada,CAN,2011,47090
Central African Republic,CAF,2011,490
Chad,TCD,2011,900
Chile,CHL,2011,12270
Colombia,COL,2011,6100
"Congo, Rep.",COG,2011,2200
Costa Rica,CRI,2011,7750
Cote d'Ivoire,CIV,2011,1220
Croatia,HRV,2011,14050
Cuba,CUB,2011,5910
Cyprus,CYP,2011,31490
Czech Republic,CZE,2011,19380
Denmark,DNK,2011,61490
Dominican Republic,DOM,2011,5310
Ecuador,ECU,2011,4870
"Egypt, Arab Rep.",EGY,2011,2730
El Salvador,SLV,2011,3490
Estonia,EST,2011,15830
Ethiopia,ETH,2011,390
Finland,FIN,2011,49910
"Gambia, The",GMB,2011,510
Gabon,GAB,2011,8650
Georgia,GEO,2011,2850
Ghana,GHA,2011,1420
Greece,GRC,2011,24980
Guatemala,GTM,2011,2900
Guinea,GIN,2011,410
Guinea-Bissau,GNB,2011,610
Guyana,GUY,2011,3050
Haiti,HTI,2011,710
Honduras,HND,2011,2050
Hungary,HUN,2011,13020
Iceland,ISL,2011,37720
Jamaica,JAM,2011,4800
Jordan,JOR,2011,4370
Kazakhstan,KAZ,2011,8190
Kenya,KEN,2011,1020
Kyrgyz Republic,KGZ,2011,880
Lao PDR,LAO,2011,1090
Latvia,LVA,2011,13090
Lebanon,LBN,2011,9080
Lesotho,LSO,2011,1370
Liberia,LBR,2011,330
Libya,LBY,2011,4800
Lithuania,LTU,2011,13020
Luxembourg,LUX,2011,71070
"Macedonia, FYR",MKD,2011,4730
Malawi,MWI,2011,360
Malaysia,MYS,2011,8840
Mali,MLI,2011,670
Malta,MLT,2011,20100
Mauritania,MRT,2011,1200
Moldova,MDA,2011,1980
Mongolia,MNG,2011,2610
Montenegro,MNE,2011,7200
Morocco,MAR,2011,2940
Mozambique,MOZ,2011,490
Myanmar,MMR,2011,NA
Namibia,NAM,2011,5020
Nepal,NPL,2011,610
New Zealand,NZL,2011,31890
Nicaragua,NIC,2011,1570
Niger,NER,2011,370
Nigeria,NGA,2011,1710
Norway,NOR,2011,90270
Pakistan,PAK,2011,1140
Panama,PAN,2011,8110
Paraguay,PRY,2011,3120
Peru,PER,2011,4890
Philippines,PHL,2011,2620
Poland,POL,2011,12840
Portugal,PRT,2011,22630
Romania,ROM,2011,8520
Rwanda,RWA,2011,560
Senegal,SEN,2011,1030
Serbia,SRB,2011,5910
Sierra Leone,SLE,2011,500
Slovak Republic,SVK,2011,17430
Slovenia,SVN,2011,24560
Sri Lanka,LKA,2011,2580
South Africa,ZAF,2011,7050
Sudan,SDN,2011,1430
Suriname,SUR,2011,8320
Swaziland,SWZ,2011,2750
Sweden,SWE,2011,56020
Tajikistan,TJK,2011,780
Tanzania,TZA,2011,720
Thailand,THA,2011,4620
Togo,TGO,2011,470
Tunisia,TUN,2011,4050
Turkmenistan,TKM,2011,4660
Uganda,UGA,2011,550
Ukraine,UKR,2011,3110
United Arab Emirates,ARE,2011,34400
Uruguay,URY,2011,12010
Uzbekistan,UZB,2011,1510
"Venezuela, RB",VEN,2011,11760
Vietnam,VNM,2011,1390
"Yemen, Rep.",YEM,2011,1100
Zambia,ZMB,2011,1470
Zimbabwe,ZWE,2011,730
Argentina,ARG,2012,13470
Australia,AUS,2012,59760
Brazil,BRA,2012,12390
China,CHN,2012,5870
France,FRA,2012,43180
Germany,DEU,2012,46700
India,IND,2012,1530
Indonesia,IDN,2012,3600
Italy,ITA,2012,36020
Japan,JPN,2012,47830
"Korea, Rep.",KOR,2012,24640
Mexico,MEX,2012,9680
Netherlands,NLD,2012,51760
Russian Federation,RUS,2012,12730
Saudi Arabia,SAU,2012,24700
Spain,ESP,2012,30120
Switzerland,CHE,2012,84410
Turkey,TUR,2012,10810
United Kingdom,GBR,2012,40600
United States,USA,2012,52540
Afghanistan,AFG,2012,690
Algeria,DZA,2012,5010
Albania,ALB,2012,4370
Angola,AGO,2012,4520
Armenia,ARM,2012,3700
Austria,AUT,2012,50310
Azerbaijan,AZE,2012,6290
Bangladesh,BGD,2012,950
Belarus,BLR,2012,6400
Belgium,BEL,2012,46900
Belize,BLZ,2012,4420
Benin,BEN,2012,750
Bolivia,BOL,2012,2220
Bosnia and Herzegovina,BIH,2012,4600
Botswana,BWA,2012,7640
Bulgaria,BGR,2012,7070
Burkina Faso,BFA,2012,640
Cambodia,KHM,2012,880
Cameroon,CMR,2012,1220
Canada,CAN,2012,51020
Central African Republic,CAF,2012,490
Chad,TCD,2012,980
Chile,CHL,2012,14280
Colombia,COL,2012,7020
"Congo, Rep.",COG,2012,2480
Costa Rica,CRI,2012,8750
Cote d'Ivoire,CIV,2012,1340
Croatia,HRV,2012,13460
Cuba,CUB,2012,NA
Cyprus,CYP,2012,28890
Czech Republic,CZE,2012,19280
Denmark,DNK,2012,60680
Dominican Republic,DOM,2012,5560
Ecuador,ECU,2012,5360
"Egypt, Arab Rep.",EGY,2012,2980
El Salvador,SLV,2012,3600
Estonia,EST,2012,16800
Ethiopia,ETH,2012,420
Finland,FIN,2012,48670
"Gambia, The",GMB,2012,520
Gabon,GAB,2012,9500
Georgia,GEO,2012,3290
Ghana,GHA,2012,1580
Greece,GRC,2012,23690
Guatemala,GTM,2012,3130
Guinea,GIN,2012,440
Guinea-Bissau,GNB,2012,590
Guyana,GUY,2012,3440
Haiti,HTI,2012,760
Honduras,HND,2012,2040
Hungary,HUN,2012,12830
Iceland,ISL,2012,40700
Jamaica,JAM,2012,5190
Jordan,JOR,2012,4660
Kazakhstan,KAZ,2012,9780
Kenya,KEN,2012,1080
Kyrgyz Republic,KGZ,2012,1040
Lao PDR,LAO,2012,1270
Latvia,LVA,2012,13910
Lebanon,LBN,2012,9450
Lesotho,LSO,2012,1460
Liberia,LBR,2012,370
Libya,LBY,2012,11090
Lithuania,LTU,2012,13940
Luxembourg,LUX,2012,69300
"Macedonia, FYR",MKD,2012,4680
Malawi,MWI,2012,320
Malaysia,MYS,2012,9820
Mali,MLI,2012,660
Malta,MLT,2012,20000
Mauritania,MRT,2012,1280
Moldova,MDA,2012,2150
Mongolia,MNG,2012,3690
Montenegro,MNE,2012,6940
Morocco,MAR,2012,2910
Mozambique,MOZ,2012,540
Myanmar,MMR,2012,NA
Namibia,NAM,2012,5530
Nepal,NPL,2012,690
New Zealand,NZL,2012,36280
Nicaragua,NIC,2012,1660
Niger,NER,2012,400
Nigeria,NGA,2012,2460
Norway,NOR,2012,99100
Pakistan,PAK,2012,1250
Panama,PAN,2012,9030
Paraguay,PRY,2012,3280
Peru,PER,2012,5680
Philippines,PHL,2012,2960
Poland,POL,2012,13190
Portugal,PRT,2012,21150
Romania,ROM,2012,8570
Rwanda,RWA,2012,610
Senegal,SEN,2012,1030
Serbia,SRB,2012,5700
Sierra Leone,SLE,2012,530
Slovak Republic,SVK,2012,17400
Slovenia,SVN,2012,23290
Sri Lanka,LKA,2012,2910
South Africa,ZAF,2012,7640
Sudan,SDN,2012,1670
Suriname,SUR,2012,8920
Swaziland,SWZ,2012,2860
Sweden,SWE,2012,58600
Tajikistan,TJK,2012,880
Tanzania,TZA,2012,760
Thailand,THA,2012,5210
Togo,TGO,2012,490
Tunisia,TUN,2012,4170
Turkmenistan,TKM,2012,5410
Uganda,UGA,2012,590
Ukraine,UKR,2012,3500
United Arab Emirates,ARE,2012,38360
Uruguay,URY,2012,13910
Uzbekistan,UZB,2012,1730
"Venezuela, RB",VEN,2012,12460
Vietnam,VNM,2012,1560
"Yemen, Rep.",YEM,2012,1230
Zambia,ZMB,2012,1730
Zimbabwe,ZWE,2012,820
Argentina,ARG,2013,14590
Australia,AUS,2013,65410
Brazil,BRA,2013,12550
China,CHN,2013,6740
France,FRA,2013,43550
Germany,DEU,2013,47250
India,IND,2013,1560
Indonesia,IDN,2013,3760
Italy,ITA,2013,35430
Japan,JPN,2013,46330
"Korea, Rep.",KOR,2013,25870
Mexico,MEX,2013,9880
Netherlands,NLD,2013,51060
Russian Federation,RUS,2013,13810
Saudi Arabia,SAU,2013,26340
Spain,ESP,2013,29940
Switzerland,CHE,2013,90670
Turkey,TUR,2013,10980
United Kingdom,GBR,2013,41590
United States,USA,2013,54070
Afghanistan,AFG,2013,690
Algeria,DZA,2013,5330
Albania,ALB,2013,4510
Angola,AGO,2013,5170
Armenia,ARM,2013,3800
Austria,AUT,2013,50390
Azerbaijan,AZE,2013,7350
Bangladesh,BGD,2013,1010
Belarus,BLR,2013,6780
Belgium,BEL,2013,46340
Belize,BLZ,2013,4510
Benin,BEN,2013,790
Bolivia,BOL,2013,2550
Bosnia and Herzegovina,BIH,2013,4780
Botswana,BWA,2013,8080
Bulgaria,BGR,2013,7280
Burkina Faso,BFA,2013,660
Cambodia,KHM,2013,950
Cameroon,CMR,2013,1290
Canada,CAN,2013,52570
Central African Republic,CAF,2013,320
Chad,TCD,2013,1000
Chile,CHL,2013,15230
Colombia,COL,2013,7610
"Congo, Rep.",COG,2013,2590
Costa Rica,CRI,2013,9450
Cote d'Ivoire,CIV,2013,1450
Croatia,HRV,2013,13470
Cuba,CUB,2013,NA
Cyprus,CYP,2013,27520
Czech Republic,CZE,2013,18970
Denmark,DNK,2013,61740
Dominican Republic,DOM,2013,5770
Ecuador,ECU,2013,5760
"Egypt, Arab Rep.",EGY,2013,3140
El Salvador,SLV,2013,3720
Estonia,EST,2013,17970
Ethiopia,ETH,2013,470
Finland,FIN,2013,48910
"Gambia, The",GMB,2013,500
